0.2, 0.0, -0.11, 0.14142135623730953, 0.1414213562373095, -0.11, 1.2246467991473533e-17, 0.2, -0.11, -0.1414213562373095, 0.14142135623730953, -0.11, -0.2, 2.4492935982947065e-17, -0.11, -0.14142135623730953, -0.1414213562373095, -0.11, -3.6739403974420595e-17, -0.2, -0.11, 0.14142135623730948, -0.14142135623730953, -0.11, 
0.2, 0.0, -0.10998852073790633, 0.14142135623730953, 0.1414213562373095, -0.10998852073790633, 1.2246467991473533e-17, 0.2, -0.10998852073790633, -0.1414213562373095, 0.14142135623730953, -0.10998852073790633, -0.2, 2.4492935982947065e-17, -0.10998852073790633, -0.14142135623730953, -0.1414213562373095, -0.10998852073790633, -3.6739403974420595e-17, -0.2, -0.10998852073790633, 0.14142135623730948, -0.14142135623730953, -0.10998852073790633, 
0.2, 0.0, -0.10996556221371898, 0.14142135623730953, 0.1414213562373095, -0.10996556221371898, 1.2246467991473533e-17, 0.2, -0.10996556221371898, -0.1414213562373095, 0.14142135623730953, -0.10996556221371898, -0.2, 2.4492935982947065e-17, -0.10996556221371898, -0.14142135623730953, -0.1414213562373095, -0.10996556221371898, -3.6739403974420595e-17, -0.2, -0.10996556221371898, 0.14142135623730948, -0.14142135623730953, -0.10996556221371898, 
0.2, 0.0, -0.10993112562038458, 0.14142135623730953, 0.1414213562373095, -0.10993112562038458, 1.2246467991473533e-17, 0.2, -0.10993112562038458, -0.1414213562373095, 0.14142135623730953, -0.10993112562038458, -0.2, 2.4492935982947065e-17, -0.10993112562038458, -0.14142135623730953, -0.1414213562373095, -0.10993112562038458, -3.6739403974420595e-17, -0.2, -0.10993112562038458, 0.14142135623730948, -0.14142135623730953, -0.10993112562038458, 
0.2, 0.0, -0.10988521334380105, 0.14142135623730953, 0.1414213562373095, -0.10988521334380105, 1.2246467991473533e-17, 0.2, -0.10988521334380105, -0.1414213562373095, 0.14142135623730953, -0.10988521334380105, -0.2, 2.4492935982947065e-17, -0.10988521334380105, -0.14142135623730953, -0.1414213562373095, -0.10988521334380105, -3.6739403974420595e-17, -0.2, -0.10988521334380105, 0.14142135623730948, -0.14142135623730953, -0.10988521334380105, 
0.2, 0.0, -0.10982782896270295, 0.14142135623730953, 0.1414213562373095, -0.10982782896270295, 1.2246467991473533e-17, 0.2, -0.10982782896270295, -0.1414213562373095, 0.14142135623730953, -0.10982782896270295, -0.2, 2.4492935982947065e-17, -0.10982782896270295, -0.14142135623730953, -0.1414213562373095, -0.10982782896270295, -3.6739403974420595e-17, -0.2, -0.10982782896270295, 0.14142135623730948, -0.14142135623730953, -0.10982782896270295, 
0.2, 0.0, -0.10975897724842755, 0.14142135623730953, 0.1414213562373095, -0.10975897724842755, 1.2246467991473533e-17, 0.2, -0.10975897724842755, -0.1414213562373095, 0.14142135623730953, -0.10975897724842755, -0.2, 2.4492935982947065e-17, -0.10975897724842755, -0.14142135623730953, -0.1414213562373095, -0.10975897724842755, -3.6739403974420595e-17, -0.2, -0.10975897724842755, 0.14142135623730948, -0.14142135623730953, -0.10975897724842755, 
0.2, 0.0, -0.10967866416456158, 0.14142135623730953, 0.1414213562373095, -0.10967866416456158, 1.2246467991473533e-17, 0.2, -0.10967866416456158, -0.1414213562373095, 0.14142135623730953, -0.10967866416456158, -0.2, 2.4492935982947065e-17, -0.10967866416456158, -0.14142135623730953, -0.1414213562373095, -0.10967866416456158, -3.6739403974420595e-17, -0.2, -0.10967866416456158, 0.14142135623730948, -0.14142135623730953, -0.10967866416456158, 
0.2, 0.0, -0.10958689686646865, 0.14142135623730953, 0.1414213562373095, -0.10958689686646865, 1.2246467991473533e-17, 0.2, -0.10958689686646865, -0.1414213562373095, 0.14142135623730953, -0.10958689686646865, -0.2, 2.4492935982947065e-17, -0.10958689686646865, -0.14142135623730953, -0.1414213562373095, -0.10958689686646865, -3.6739403974420595e-17, -0.2, -0.10958689686646865, 0.14142135623730948, -0.14142135623730953, -0.10958689686646865, 
0.2, 0.0, -0.10948368370069735, 0.14142135623730953, 0.1414213562373095, -0.10948368370069735, 1.2246467991473533e-17, 0.2, -0.10948368370069735, -0.1414213562373095, 0.14142135623730953, -0.10948368370069735, -0.2, 2.4492935982947065e-17, -0.10948368370069735, -0.14142135623730953, -0.1414213562373095, -0.10948368370069735, -3.6739403974420595e-17, -0.2, -0.10948368370069735, 0.14142135623730948, -0.14142135623730953, -0.10948368370069735, 
